website_name;competence_date;country_code;currency_code;listing_id;operation_type;property_type;title;price;price_original;price_per_sqm;area_sqm;rooms;bathrooms;floor;has_elevator;has_parking;has_terrace;has_garden;has_pool;energy_certificate;region;city;neighborhood;address_raw;latitude;longitude;agency_name;contact_phone;description;itemurl;imageurl
idealista.pt;2026-09-20;PRT;EUR;33491038;sale;apartment;T2 com Vista Mar em Lagos;340000.0;360000.0;3777.78;90;2;2;3º;true;true;true;false;true;B;Distrito de Faro;Lagos;São Gonçalo de Lagos;Estrada da Ponta da Piedade, Lagos;37.0912;-8.6723;Zome Real Estate;+351282000010;Condomínio fechado com piscina aquecida e ginásio.;https://www.idealista.pt/imovel/33491038/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491038.jpg
idealista.pt;2026-09-20;PRT;EUR;33491039;sale;apartment;T3 em Nova Oeiras;465000.0;465000.0;3576.92;130;3;2;5º;true;true;true;false;false;B;Distrito de Lisboa;Oeiras;Oeiras e São Julião;Avenida Copacabana, Oeiras;38.6892;-9.3145;Remax Vantagem;+351214000011;Excelente exposição solar, perto da estação e praias da linha.;https://www.idealista.pt/imovel/33491039/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491039.jpg
idealista.pt;2026-09-20;PRT;EUR;33491040;sale;house;Moradia T3 em Braga Centro;320000.0;320000.0;1600.0;200;3;3;R/C;false;true;true;true;false;A;Distrito de Braga;Braga;São Victor;Rua Dom Pedro V, Braga;41.5512;-8.4123;Decisões e Soluções;+351253000012;Moradia geminada com terraço, churrasqueira e garagem para 2 carros.;https://www.idealista.pt/imovel/33491040/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491040.jpg
idealista.pt;2026-09-20;PRT;EUR;33491041;sale;apartment;T2 com Terraço em Coimbra;225000.0;225000.0;2368.42;95;2;2;1º;true;true;true;false;false;C;Distrito de Coimbra;Coimbra;Santo António dos Olivais;Rua do Brasil, Coimbra;40.2089;-8.4121;Soluções Ideais;+351239000013;Localização central próxima dos polos universitários e hospitais.;https://www.idealista.pt/imovel/33491041/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491041.jpg
idealista.pt;2026-09-20;PRT;EUR;33491042;sale;apartment;T1 em Avenidas Novas, Lisboa;380000.0;395000.0;6333.33;60;1;1;7º;true;true;true;false;false;A;Distrito de Lisboa;Lisboa;Avenidas Novas;Avenida da República, Lisboa;38.7391;-9.1482;JLL Portugal;+351213000014;Empreendimento premium com varanda panorâmica e porteiro residente.;https://www.idealista.pt/imovel/33491042/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491042.jpg
idealista.pt;2026-09-20;PRT;EUR;33491043;sale;apartment;T2 em Setúbal com Vista Rio Sado;195000.0;195000.0;2294.12;85;2;1;4º;false;false;true;false;false;D;Distrito de Setúbal;Setúbal;São Julião;Avenida Luísa Todi, Setúbal;38.5241;-8.8923;Predimed;+351265000015;Excelente luz natural, varanda virada a sul com vista sobre o estuário.;https://www.idealista.pt/imovel/33491043/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491043.jpg
idealista.pt;2026-09-20;PRT;EUR;33491044;sale;house;Moradia T4 em Carvalhal, Comporta;2100000.0;2100000.0;7500.0;280;4;4;R/C;false;true;true;true;true;A+;Distrito de Setúbal;Grândola;Carvalhal;Estrada da Comporta, Carvalhal;38.3012;-8.7612;Quintela + Penalva;+351269000016;Estilo tradicional alentejano com piscina privativa e pinhal.;https://www.idealista.pt/imovel/33491044/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491044.jpg
idealista.pt;2026-09-20;PRT;EUR;33491045;sale;apartment;T3 no Parque das Nações Sul;620000.0;640000.0;4428.57;140;3;2;3º;true;true;true;false;false;A;Distrito de Lisboa;Lisboa;Parque das Nações;Passeio do Adamastor, Lisboa;38.7592;-9.0945;Remax Expo;+351218000017;2 lugares de garagem, arrecadação, vista desafogada sobre jardins.;https://www.idealista.pt/imovel/33491045/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491045.jpg
idealista.pt;2026-09-20;PRT;EUR;33491046;sale;apartment;T1 no Funchal, Madeira;215000.0;215000.0;3583.33;60;1;1;2º;true;true;true;false;true;B;Ilha da Madeira;Funchal;Sé;Estrada Monumental, Funchal;32.6412;-16.9213;Madeira Estate;+351291000018;Condomínio com piscina no Lido, excelente para rentabilização.;https://www.idealista.pt/imovel/33491046/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491046.jpg
idealista.pt;2026-09-20;PRT;EUR;33491047;sale;apartment;T2 na Boavista, Porto;410000.0;410000.0;4100.0;100;2;2;5º;true;true;true;false;false;B+;Distrito do Porto;Porto;Boavista;Avenida da Boavista, Porto;41.1592;-8.6312;Habit 38;+351226000019;Prédio de prestígio, lugar de garagem duplo e aquecimento central.;https://www.idealista.pt/imovel/33491047/;https://img3.idealista.pt/blur/WEB_DETAIL/0/id.pro.pt.image.master/33/49/10/33491047.jpg
